Date,AMZN,JPM,META,NVDA
2024-07-31,186.97999572753906,207.119384765625,472.5051574707031,116.96993255615234
2024-08-01,184.07000732421875,202.4086151123047,495.302978515625,109.16327667236328
2024-08-02,167.89999389648438,193.82403564453125,485.7499694824219,107.22410583496094
2024-08-05,161.02000427246094,189.6972198486328,473.4007568359375,100.40702056884766
2024-08-06,161.92999267578125,194.99200439453125,491.67083740234375,104.20540618896484
2024-08-07,162.77000427246094,195.05038452148438,486.52618408203125,98.86768341064453
2024-08-08,165.8000030517578,198.61270141601562,507.134765625,104.92509460449219
2024-08-09,166.94000244140625,200.30625915527344,515.2349853515625,104.70519256591797
2024-08-12,166.8000030517578,200.68585205078125,513.423828125,108.97335815429688
2024-08-13,170.22999572753906,202.38912963867188,525.9521484375,116.0903091430664
2024-08-14,170.10000610351562,204.6277313232422,524.180908203125,118.02947998046875
2024-08-15,177.58999633789062,205.90277099609375,534.69921875,122.80744171142578
2024-08-16,177.05999755859375,208.25814819335938,524.837646484375,124.52669525146484
2024-08-19,178.22000122070312,209.69863891601562,526.6885375976562,129.9443817138672
2024-08-20,178.8800048828125,208.7935028076172,524.15087890625,127.19556427001953
2024-08-21,180.11000061035156,208.87132263183594,532.5396728515625,128.4450225830078
2024-08-22,176.1300048828125,210.84718322753906,529.3256225585938,123.68706512451172
2024-08-23,177.0399932861328,212.48231506347656,525.414794921875,129.31463623046875
2024-08-26,175.5,213.31936645507812,518.5685424804688,126.40589141845703
2024-08-27,173.1199951171875,214.3023681640625,516.5582885742188,128.2451171875
2024-08-28,170.8000030517578,215.3827362060547,514.2498168945312,125.55626678466797
2024-08-29,172.1199951171875,216.2781982421875,515.6826782226562,117.53968811035156
2024-08-30,178.5,218.799072265625,518.7576293945312,119.31893157958984
2024-09-03,176.25,214.419189453125,509.25433349609375,107.95379638671875
2024-09-04,173.3300018310547,213.47506713867188,510.2295227050781,106.16455841064453
2024-09-05,177.88999938964844,211.82046508789062,514.3294067382812,107.16413116455078
2024-09-06,171.38999938964844,206.78846740722656,497.8205871582031,102.7860107421875
2024-09-09,175.39999389648438,211.02235412597656,502.3184509277344,106.42445373535156
2024-09-10,179.5500030517578,200.07264709472656,502.3184509277344,108.05374145507812
2024-09-11,184.52000427246094,201.6980743408203,509.323974609375,116.85999298095703
2024-09-12,187.0,201.0849151611328,523.0265502929688,119.0992202758789
2024-09-13,186.49000549316406,198.8657684326172,522.0513305664062,119.05923461914062
2024-09-16,184.88999938964844,202.31126403808594,531.1752319335938,116.74002838134766
2024-09-17,186.8800048828125,203.66416931152344,534.2032470703125,115.55043029785156
2024-09-18,186.42999267578125,201.9900665283203,535.8267822265625,113.33119201660156
2024-09-19,189.8699951171875,204.86131286621094,556.8932495117188,117.82965087890625
2024-09-20,191.60000610351562,205.45504760742188,559.1343994140625,115.96029663085938
2024-09-23,193.8800048828125,205.79568481445312,562.1823120117188,116.22020721435547
2024-09-24,193.9600067138672,205.94168090820312,561.106689453125,120.82862854003906
2024-09-25,192.52999877929688,204.57907104492188,566.0669555664062,123.46772003173828
2024-09-26,191.16000366210938,204.1800079345703,565.598876953125,123.9975357055664
2024-09-27,187.97000122070312,204.88079833984375,565.1207275390625,121.35844421386719
2024-09-30,186.3300018310547,205.23117065429688,570.1806640625,121.3984375
2024-10-01,185.1300048828125,201.51315307617188,574.1947021484375,116.95994567871094
2024-10-02,184.75999450683594,201.7564697265625,570.5491333007812,118.80931854248047
2024-10-03,181.9600067138672,199.75148010253906,580.4698486328125,122.80794525146484
2024-10-04,186.50999450683594,206.8413848876953,593.5879516601562,124.87723541259766
2024-10-07,180.8000030517578,206.55738830566406,582.4720458984375,127.67628479003906
2024-10-08,182.72000122070312,206.38111877441406,590.5499877929688,132.84449768066406
2024-10-09,185.1699981689453,208.9957733154297,588.1793212890625,132.60458374023438
2024-10-10,186.64999389648438,208.4278106689453,581.5256958007812,134.76385498046875
2024-10-11,188.82000732421875,217.681884765625,587.6216430664062,134.7538604736328
2024-10-14,187.5399932861328,216.88868713378906,588.0896606445312,138.0227508544922
2024-10-15,187.69000244140625,217.7798309326172,583.9561157226562,131.55496215820312
2024-10-16,186.88999938964844,219.00392150878906,574.513427734375,135.6735382080078
2024-10-17,187.52999877929688,219.7677459716797,574.6529541015625,136.88311767578125
2024-10-18,188.99000549316406,220.6980438232422,574.1947021484375,137.9527587890625
2024-10-21,189.07000732421875,218.37718200683594,572.889892578125,143.6608123779297
2024-10-22,189.6999969482422,219.4739532470703,579.7129516601562,143.5408477783203
2024-10-23,184.7100067138672,218.77867126464844,561.4652099609375,139.51222229003906
2024-10-24,186.3800048828125,220.31614685058594,565.5390625,140.3619384765625
2024-10-25,187.8300018310547,217.70147705078125,570.9874267578125,141.49154663085938
2024-10-28,188.38999938964844,220.8253631591797,575.8780517578125,140.47190856933594
2024-10-29,190.8300018310547,218.2792510986328,590.9384155273438,141.20164489746094
2024-10-30,192.72999572753906,219.75796508789062,589.4642333984375,139.29229736328125
2024-10-31,186.39999389648438,217.31954956054688,565.33984375,132.7145538330078
2024-11-01,197.92999267578125,218.3184356689453,564.92138671875,135.35365295410156
2024-11-04,195.77999877929688,215.22393798828125,558.4671020507812,136.00343322753906
2024-11-05,199.5,216.8984832763672,570.170654296875,139.8621063232422
2024-11-06,207.08999633789062,241.9384002685547,569.7921142578125,145.56016540527344
2024-11-07,210.0500030517578,231.4798126220703,589.3646850585938,148.82904052734375
2024-11-08,208.17999267578125,232.06735229492188,587.0139770507812,147.57945251464844
2024-11-11,206.83999633789062,234.32949829101562,580.8682861328125,145.21026611328125
2024-11-12,208.91000366210938,234.59388732910156,582.5117797851562,148.23922729492188
2024-11-13,214.10000610351562,236.16073608398438,577.7108154296875,146.21994018554688
2024-11-14,211.47999572753906,236.85598754882812,574.8820190429688,146.7097625732422
2024-11-15,202.61000061035156,240.2246856689453,551.8931274414062,141.93138122558594
2024-11-18,201.6999969482422,239.95050048828125,552.2119140625,140.1020050048828
2024-11-19,204.61000061035156,238.05072021484375,558.87548828125,146.9596710205078
2024-11-20,202.8800048828125,235.78860473632812,563.2879028320312,145.84005737304688
2024-11-21,198.3800048828125,239.68609619140625,560.8676147460938,146.6197967529297
2024-11-22,197.1199951171875,243.39752197265625,556.9331665039062,141.90139770507812
2024-11-25,201.4499969482422,245.10145568847656,562.8795776367188,135.9734344482422
2024-11-26,207.86000061035156,244.78810119628906,571.2762451171875,136.87313842773438
2024-11-27,205.74000549316406,244.61180114746094,566.9534912109375,135.2936553955078
2024-11-29,207.88999938964844,244.54327392578125,572.05322265625,138.2026824951172
2024-12-02,210.7100067138672,241.1452178955078,590.4901733398438,138.58255004882812
2024-12-03,213.44000244140625,239.74485778808594,611.22802734375,140.2119903564453
2024-12-04,218.16000366210938,238.35427856445312,611.3575439453125,145.09031677246094
2024-12-05,220.5500030517578,240.39117431640625,606.5266723632812,145.0203399658203
2024-12-06,227.02999877929688,242.23220825195312,621.30810546875,142.40106201171875
2024-12-09,226.08999633789062,238.7557830810547,611.1483764648438,138.77203369140625
2024-12-10,225.0399932861328,237.8254852294922,616.8756103515625,135.03306579589844
2024-12-11,230.25999450683594,238.48158264160156,630.182861328125,139.2718963623047
2024-12-12,228.97000122070312,236.52305603027344,628.3003540039062,137.3024444580078
2024-12-13,227.4600067138672,234.96600341796875,617.9014892578125,134.21328735351562
2024-12-16,232.92999267578125,234.61346435546875,622.2777709960938,131.96389770507812
2024-12-17,231.14999389648438,233.4187774658203,617.4928588867188,130.35433959960938
2024-12-18,220.52000427246094,225.59439086914062,595.312744140625,128.874755859375
2024-12-19,223.2899932861328,228.1307373046875,593.6978759765625,130.6442413330078
2024-12-20,224.9199981689453,232.67453002929688,583.4103393554688,134.6631622314453
2024-12-23,225.05999755859375,233.44813537597656,597.9644165039062,139.6317901611328
2024-12-24,229.0500030517578,237.28689575195312,605.839599609375,140.18165588378906
2024-12-26,227.0500030517578,238.0996856689453,601.4534301757812,139.89173889160156
2024-12-27,223.75,236.17051696777344,597.9244995117188,136.97251892089844
2024-12-30,221.3000030517578,234.35888671875,589.3814697265625,137.452392578125
2024-12-31,219.38999938964844,234.7407989501953,583.6695556640625,134.25328063964844
2025-01-02,220.22000122070312,235.02474975585938,597.3563232421875,138.27218627929688
